Sample,Family,Genus,Species,Count,Length,Transect
L1-01,Caesionidae,Pterocaesio,tile,1,102.978,1
L1-01,Caesionidae,Pterocaesio,tile,1,115.662,1
L1-01,Caesionidae,Pterocaesio,tile,1,174.819,1
L1-01,Caesionidae,Pterocaesio,digramma,1,121.158,1
L1-01,Caesionidae,Pterocaesio,digramma,1,104.058,1
L1-01,Caesionidae,Pterocaesio,tile,1,134.039,1
L1-01,Caesionidae,Pterocaesio,digramma,1,109.286,1
L1-01,Caesionidae,Pterocaesio,tile,1,99.751,1
L1-01,Caesionidae,Pterocaesio,digramma,1,116.496,1
L1-01,Pomacentridae,Abudefduf,bengalensis,1,156.823,1
L1-01,Acanthuridae,Ctenochaetus,striatus,1,198.139,1
L1-01,Lutjanidae,Lutjanus,carponotatus,1,249.399,1
L1-01,Serranidae,Epinephelus,bilobatus,1,242.355,1
L1-01,Lutjanidae,Lutjanus,vitta,1,332.62,1
L1-01,Labridae,Labroides,dimidiatus,1,45.877,1
L1-01,Serranidae,Epinephelus,fasciatus,1,209.541,1
L1-01,Serranidae,Epinephelus,bilobatus,1,252.208,1
L1-01,Serranidae,Epinephelus,bilobatus,1,295.938,1
L1-01,Serranidae,Epinephelus,fasciatus,1,257.711,1
L1-01,Serranidae,Epinephelus,fasciatus,1,215.437,1
L1-01,Serranidae,Epinephelus,spp,1,216.202,1
L1-01,Labridae,Thalassoma,lunare,1,95.711,1
L1-01,Lutjanidae,Lutjanus,vitta,1,338.852,1
L1-01,Balistidae,Sufflamen,chrysopterum,1,234.423,1
L1-01,Pomacentridae,Abudefduf,bengalensis,1,154.693,1
L1-01,Caesionidae,Pterocaesio,tile,1,98.412,1
L1-01,Caesionidae,Pterocaesio,tile,1,94.527,1
L1-01,Caesionidae,Pterocaesio,tile,1,93.641,1
L1-01,Caesionidae,Pterocaesio,tile,1,91.771,1
L1-01,Serranidae,Epinephelus,fasciatus,1,198.347,1
L1-01,Serranidae,Epinephelus,spp,1,254.837,1
L1-01,Serranidae,Epinephelus,multinotatus,1,401.453,1
L1-01,Serranidae,Plectropomus,leopardus,1,622.412,1
L1-01,Mullidae,Parupeneus,pleurostigma,1,93.333,1
L1-01,Mullidae,Parupeneus,pleurostigma,1,124.498,1
L1-01,Mullidae,Parupeneus,pleurostigma,1,97.547,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,91.36,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,90.491,1
L1-01,Plotosidae,Paraplotosus,butleri,1,319.872,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,74.669,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,94.524,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,95.312,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,93.432,1
L1-01,Pempherididae,Pempheris,tominagai,1,90.184,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,108.934,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,93.219,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,94.457,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,91.332,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,87.353,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,86.595,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,102.064,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,104.301,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,88.672,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,106.737,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,96.545,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,66.279,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,98.658,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,98.063,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,84.957,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,87.72,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,92.84,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,112.044,1
L1-01,Labridae,Halichoeres,nebulosus,1,100.935,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,87.298,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,123.039,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,91.77,1
L1-01,Labridae,Thalassoma,lunare,1,159.44,1
L1-01,Mullidae,Parupeneus,spilurus,1,207.398,1
L1-01,Serranidae,Cephalopholis,sonnerati,1,404.39,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,99.684,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,91.423,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,92.586,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,98.735,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,92.924,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,79.678,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,87.599,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,142.593,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,110.664,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,106.462,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,91.182,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,97.699,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,88.05,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,88.223,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,76.145,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,84.337,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,94.279,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,84.036,1
L1-01,Pomacentridae,Neopomacentrus,cyanomos,1,67.869,1
L1-01,Pomacentridae,Neopomacentrus,cyanomos,1,58.088,1
L1-01,Pomacentridae,Neopomacentrus,cyanomos,1,72.912,1
L1-01,Pomacentridae,Abudefduf,bengalensis,1,146.555,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,73.339,1
L1-01,Apogonidae,Ostorhinchus,aureus,1,83.411,1
L1-02,Labridae,Thalassoma,lunare,1,111.345,2
L1-02,Pomacentridae,Abudefduf,bengalensis,1,146.189,2
L1-02,Pomacentridae,Dascyllus,trimaculatus,1,110.346,2
L1-02,Acanthuridae,Ctenochaetus,striatus,1,132.302,2
L1-02,Pomacentridae,Neopomacentrus,cyanomos,1,76.65,2
L1-02,Labridae,Thalassoma,lunare,1,124.669,2
L1-02,Mullidae,Parupeneus,barberinoides,1,131.015,2
L1-02,Acanthuridae,Acanthurus,grammoptilus,1,160.834,2
L1-02,Acanthuridae,Acanthurus,dussumieri,1,281.47,2
L1-02,Acanthuridae,Ctenochaetus,striatus,1,178.737,2
L1-02,Mullidae,Parupeneus,spilurus,1,181.091,2
L1-02,Mullidae,Parupeneus,spilurus,1,213.181,2
L1-02,Acanthuridae,Acanthurus,dussumieri,1,317.809,2
L1-02,Acanthuridae,Acanthurus,grammoptilus,1,169.33,2
L1-02,Acanthuridae,Acanthurus,grammoptilus,1,189.295,2
L1-02,Acanthuridae,Acanthurus,dussumieri,1,167.459,2
L1-02,Mullidae,Parupeneus,spilurus,1,276.476,2
L1-02,Lutjanidae,Lutjanus,vitta,1,372.373,2
L1-02,Scaridae,Scaridae,spp,1,263.312,2
L1-02,Acanthuridae,Ctenochaetus,striatus,1,136.922,2
L1-02,Mullidae,Parupeneus,spilurus,1,309.803,2
L1-02,Caesionidae,Pterocaesio,digramma,1,206.856,2
L1-02,Serranidae,Epinephelus,fasciatus,1,265.647,2
L1-02,Caesionidae,Pterocaesio,digramma,1,157.574,2
L1-02,Caesionidae,Pterocaesio,digramma,1,135.781,2
L1-02,Scaridae,Scaridae,spp,1,206.425,2
L1-02,Labridae,Thalassoma,lunare,1,165.985,2
L1-02,Pomacentridae,Neopomacentrus,cyanomos,1,72.502,2
L1-02,Acanthuridae,Acanthurus,dussumieri,1,267.399,2
L1-02,Labridae,Labridae,spp,1,79.893,2
L1-02,Labridae,Choerodon,cauteroma,1,254.207,2
L1-02,Serranidae,Epinephelus,multinotatus,1,517.35,2
L1-02,Balistidae,Sufflamen,fraenatum,1,243.05,2
L1-02,Pomacentridae,Pomacentrus,coelestis,1,66.504,2
L1-02,Labridae,Choerodon,cauteroma,1,292.095,2
L1-02,Labridae,Thalassoma,lunare,1,154.89,2
L1-02,Blenniidae,Plagiotremus,rhinorhynchos,1,80.757,2
L1-02,Labridae,Thalassoma,lunare,1,148.713,2
L1-02,Labridae,Labridae,spp,1,69.826,2
L1-02,Haemulidae,Diagramma,pictum labiosum,1,698.656,2
L1-02,Blenniidae,Plagiotremus,rhinorhynchos,1,63.647,2
L1-02,Labridae,Labridae,spp,1,83.066,2
L1-02,Labridae,Choerodon,schoenleinii,1,328.591,2
L1-02,Lethrinidae,Lethrinus,nebulosus,1,280.384,2
L1-02,Lutjanidae,Lutjanus,carponotatus,1,264.232,2
L1-02,Lutjanidae,Lutjanus,carponotatus,1,267.9,2
L1-02,Lutjanidae,Lutjanus,russellii,1,287.975,2
L1-02,Lutjanidae,Lutjanus,russellii,1,285.557,2
L1-02,Lutjanidae,Lutjanus,russellii,1,299.367,2
L1-02,Chaetodontidae,Chaetodon,assarius,1,109.297,2
L1-02,Chaetodontidae,Chaetodon,assarius,1,92.185,2
L1-02,Lutjanidae,Lutjanus,russellii,1,272.463,2
L1-02,Lutjanidae,Lutjanus,carponotatus,1,303.277,2
L1-02,Lutjanidae,Lutjanus,carponotatus,1,237.684,2
L1-03,Lutjanidae,Lutjanus,carponotatus,1,284.935,3
L1-03,Pomacentridae,Abudefduf,bengalensis,1,203.713,3
L1-03,Chaetodontidae,Chaetodon,auriga,1,173.255,3
L1-03,Pomacentridae,Abudefduf,bengalensis,1,203.109,3
L1-03,Chaetodontidae,Chaetodon,auriga,1,171.255,3
L1-03,Lutjanidae,Lutjanus,carponotatus,1,248.32,3
L1-03,Pomacentridae,Abudefduf,bengalensis,1,155.485,3
L1-03,Lutjanidae,Lutjanus,carponotatus,1,289.84,3
L1-03,Pomacentridae,Abudefduf,bengalensis,1,217.892,3
L1-03,Lutjanidae,Lutjanus,russellii,1,260.606,3
L1-03,Serranidae,Epinephelus,fasciatus,1,258.281,3
L1-03,Serranidae,Epinephelus,multinotatus,1,484.717,3
L1-03,Siganidae,Siganus,spp,1,312.062,3
L1-03,Lutjanidae,Lutjanus,vitta,1,143.516,3
L1-03,Lutjanidae,Lutjanus,vitta,1,99.037,3
L1-03,Lutjanidae,Lutjanus,vitta,1,124.944,3
L1-03,Caesionidae,Pterocaesio,tile,1,106.981,3
L1-03,Caesionidae,Pterocaesio,tile,1,93.467,3
L1-03,Lutjanidae,Lutjanus,russellii,1,316.867,3
L1-03,Lutjanidae,Lutjanus,vitta,1,136.051,3
L1-03,Lutjanidae,Lutjanus,lemniscatus,1,282.811,3
L1-03,Lutjanidae,Lutjanus,carponotatus,1,246.723,3
L1-03,Lutjanidae,Lutjanus,lemniscatus,1,260.491,3
L1-03,Lutjanidae,Lutjanus,lemniscatus,1,275.962,3
L1-03,Tetraodontidae,Arothron,spp,1,235.617,3
L1-03,Acanthuridae,Naso,unicornis,1,523.664,3
L1-03,Serranidae,Epinephelus,fasciatus,1,344.839,3
L1-03,Lutjanidae,Lutjanus,quinquelineatus,1,169.535,3
L1-03,Pomacentridae,Abudefduf,bengalensis,1,176.62,3
L1-03,Lutjanidae,Lutjanus,carponotatus,1,310.612,3
L1-03,Labridae,Thalassoma,lunare,1,117.419,3
L1-03,Labridae,Labridae,spp,1,64.393,3
L1-03,Serranidae,Cephalopholis,spp,1,382.975,3
L1-03,Labridae,Thalassoma,lunare,1,154.07,3
L1-03,Labridae,Thalassoma,lunare,1,134.435,3
L1-03,Lutjanidae,Lutjanus,quinquelineatus,1,166.065,3
L1-03,Labridae,Labroides,dimidiatus,1,68.43,3
L1-03,Labridae,Thalassoma,lunare,1,77.098,3
L1-03,Labridae,Thalassoma,lunare,1,129.573,3
L1-03,Scaridae,Scarus,ghobban,1,278.94,3
L1-03,Blenniidae,Plagiotremus,rhinorhynchos,1,63.31,3
L1-03,Labridae,Coris,spp,1,98.241,3
L1-03,Scaridae,Scaridae,spp,1,215.488,3
L1-03,Lutjanidae,Lutjanus,russellii,1,348.081,3
L1-03,Haemulidae,Diagramma,pictum labiosum,1,660.74,3
L1-03,Haemulidae,Diagramma,pictum labiosum,1,755.529,3
L1-03,Mullidae,Parupeneus,pleurostigma,1,161.872,3
L1-03,Labridae,Labridae,spp,1,75.896,3
L1-03,Serranidae,Epinephelus,fasciatus,1,315.877,3
L1-03,Labridae,Thalassoma,lunare,1,160.244,3
L1-03,Haemulidae,Plectorhinchus,multivittatus,1,281.516,3
L1-03,Serranidae,Epinephelus,rivulatus,1,277.838,3
L1-03,Serranidae,Epinephelus,fasciatus,1,261.103,3
L1-03,Lutjanidae,Lutjanus,lemniscatus,1,339.265,3
L1-03,Balistidae,Sufflamen,chrysopterum,1,215.14,3
L1-03,Siganidae,Siganus,spp,1,335.92,3
L1-03,Lutjanidae,Lutjanus,carponotatus,1,288.028,3
L1-03,Mullidae,Parupeneus,barberinoides,1,150.615,3
L1-03,Labridae,Labroides,dimidiatus,1,59.151,3
L1-03,Lutjanidae,Lutjanus,russellii,1,270.495,3
L1-03,Lutjanidae,Lutjanus,russellii,1,269.154,3
L1-03,Lutjanidae,Lutjanus,carponotatus,1,232.81,3
L1-03,Lutjanidae,Lutjanus,russellii,1,265.297,3
L1-03,Lutjanidae,Lutjanus,russellii,1,239.856,3
L1-03,Lutjanidae,Lutjanus,russellii,1,269.82,3
L1-03,Lutjanidae,Lutjanus,russellii,1,269.603,3
L1-03,Lutjanidae,Lutjanus,russellii,1,337.231,3
L1-03,Lutjanidae,Lutjanus,russellii,1,281.226,3
L1-03,Lutjanidae,Lutjanus,russellii,1,276.591,3
L1-03,Lutjanidae,Lutjanus,russellii,1,251.467,3
L1-03,Lutjanidae,Lutjanus,carponotatus,1,276.79,3
L1-03,Lutjanidae,Lutjanus,russellii,1,278.833,3
L1-03,Lutjanidae,Lutjanus,russellii,1,267.267,3
L1-03,Lutjanidae,Lutjanus,russellii,1,282.214,3
L1-03,Lutjanidae,Lutjanus,russellii,1,281.249,3
L1-03,Lutjanidae,Lutjanus,carponotatus,1,358.634,3
L1-03,Lutjanidae,Lutjanus,quinquelineatus,1,165.522,3
L1-03,Labridae,Thalassoma,lunare,1,79.013,3
L1-03,Labridae,Thalassoma,lunare,1,141.006,3
L1-03,Labridae,Thalassoma,lunare,1,166.73,3
L1-03,Labridae,Thalassoma,lunare,1,156.159,3
L1-03,Lutjanidae,Lutjanus,spp,1,312.363,3
L1-03,Lutjanidae,Lutjanus,spp,1,257.908,3
L1-03,Labridae,Thalassoma,lunare,1,134.255,3
L1-03,Lutjanidae,Lutjanus,carponotatus,1,287.207,3
L1-03,Serranidae,Epinephelus,fasciatus,1,224.053,3
L1-03,Pomacentridae,Abudefduf,bengalensis,1,146.521,3
L1-03,Lutjanidae,Lutjanus,carponotatus,1,285.487,3
L1-03,Pomacentridae,Abudefduf,bengalensis,1,147.037,3
L1-03,Lutjanidae,Lutjanus,vitta,1,231.095,3
L1-03,Lutjanidae,Lutjanus,russellii,1,264.488,3
L1-03,Lutjanidae,Lutjanus,russellii,1,285.751,3
L1-03,Acanthuridae,Acanthurus,dussumieri,1,348.552,3
L1-03,Lutjanidae,Lutjanus,russellii,1,272.083,3
L1-03,Lutjanidae,Lutjanus,russellii,1,294.994,3
L1-03,Lutjanidae,Lutjanus,carponotatus,1,425.019,3
L1-03,Lutjanidae,Lutjanus,russellii,1,275.292,3
L1-04,Haemulidae,Diagramma,pictum labiosum,1,314.638,4
L1-04,Haemulidae,Diagramma,pictum labiosum,1,322.44,4
L1-04,Pomacentridae,Dascyllus,trimaculatus,1,118.095,4
L1-04,Lutjanidae,Lutjanus,russellii,1,265.617,4
L1-04,Labridae,Thalassoma,lunare,1,93.607,4
L1-04,Pomacentridae,Abudefduf,bengalensis,1,119.174,4
L1-04,Caesionidae,Pterocaesio,digramma,1,120.291,4
L1-04,Pomacentridae,Dascyllus,trimaculatus,1,128.831,4
L1-04,Scaridae,Scarus,ghobban,1,244.312,4
L1-04,Pomacentridae,Abudefduf,bengalensis,1,153.843,4
L1-04,Pomacentridae,Abudefduf,bengalensis,1,162.163,4
L1-04,Pomacentridae,Abudefduf,bengalensis,1,153.901,4
L1-04,Acanthuridae,Ctenochaetus,striatus,1,165.022,4
L1-04,Acanthuridae,Acanthurus,dussumieri,1,293.423,4
L1-04,Serranidae,Pseudanthias,cooperi,1,57.654,4
L1-04,Acanthuridae,Acanthurus,spp,1,216.651,4
L1-04,Pomacentridae,Neopomacentrus,cyanomos,1,60.225,4
L1-04,Scaridae,Scarus,ghobban,1,262.603,4
L1-04,Labridae,Labridae,spp,1,99.635,4
L1-04,Lutjanidae,Lutjanus,russellii,1,246.142,4
L1-04,Serranidae,Epinephelus,fasciatus,1,295.153,4
L1-04,Acanthuridae,Acanthurus,dussumieri,1,298.457,4
L1-04,Lethrinidae,Lethrinus,nebulosus,1,298.971,4
L1-04,Labridae,Thalassoma,lunare,1,236.629,4
L1-04,Acanthuridae,Acanthurus,dussumieri,1,310.836,4
L1-04,Labridae,Anampses,meleagrides,1,153.248,4
L1-04,Acanthuridae,Ctenochaetus,striatus,1,154.931,4
L1-04,Diodontidae,Diodon,hystrix,1,508.166,4
L1-04,Siganidae,Siganus,spp,1,297.356,4
L1-04,Pomacentridae,Neopomacentrus,cyanomos,1,66.315,4
L1-04,Acanthuridae,Acanthurus,grammoptilus,1,286.649,4
L1-04,Pomacentridae,Abudefduf,bengalensis,1,155.583,4
L1-04,Mullidae,Parupeneus,pleurostigma,1,175.812,4
L1-04,Serranidae,Epinephelus,fasciatus,1,302.515,4
L1-04,Labridae,Cheilio,inermis,1,246.603,4
L1-04,Serranidae,Serranidae,spp,1,387.047,4
L1-04,Labridae,Cheilio,inermis,1,251.364,4
L1-04,Pomacentridae,Abudefduf,bengalensis,1,150.775,4
L1-04,Labridae,Thalassoma,lunare,1,218.542,4
L1-04,Labridae,Thalassoma,lunare,1,208.466,4
L1-04,Lutjanidae,Lutjanus,vitta,1,252.487,4
L1-04,Serranidae,Epinephelus,bilobatus,1,272.536,4
L1-04,Labridae,Labridae,spp,1,244.6,4
L1-04,Lutjanidae,Lutjanus,vitta,1,318.154,4
L1-05,Serranidae,Serranidae,spp,1,428.077,5
L1-05,Serranidae,Epinephelus,bilobatus,1,357.743,5
L1-05,Labridae,Thalassoma,lunare,1,97.737,5
L1-05,Labridae,Labroides,dimidiatus,1,83.62,5
L1-05,Labridae,Thalassoma,lunare,1,105.524,5
L1-05,Labridae,Thalassoma,lunare,1,143.979,5
L1-05,Labridae,Labroides,dimidiatus,1,55.584,5
L1-05,Labridae,Thalassoma,lunare,1,100.062,5
L1-05,Pomacentridae,Pomacentrus,coelestis,1,59.189,5
L1-05,Lutjanidae,Lutjanus,carponotatus,1,295.842,5
L1-05,Pomacentridae,Abudefduf,bengalensis,1,157.082,5
L1-05,Scaridae,Chlorurus,sordidus,1,216.279,5
L1-05,Pomacentridae,Abudefduf,bengalensis,1,132.922,5
L1-05,Acanthuridae,Acanthurus,grammoptilus,1,255.959,5
L1-05,Lutjanidae,Lutjanus,carponotatus,1,279.515,5
L1-05,Lutjanidae,Lutjanus,carponotatus,1,467.195,5
L1-05,Labridae,Labroides,dimidiatus,1,51.037,5
L1-05,Lutjanidae,Lutjanus,carponotatus,1,373.925,5
L1-05,Labridae,Labroides,dimidiatus,1,76.74,5
L1-05,Labridae,Labroides,dimidiatus,1,77.105,5
L1-05,Labridae,Labroides,dimidiatus,1,62.91,5
L1-05,Haemulidae,Plectorhinchus,vittatus,1,128.347,5
L1-05,Scaridae,Scaridae,spp,1,306.067,5
L1-05,Labridae,Labroides,dimidiatus,1,85.439,5
L1-05,Lutjanidae,Lutjanus,carponotatus,1,357.864,5
L1-05,Serranidae,Epinephelus,bilobatus,1,389.243,5
L1-05,Lutjanidae,Lutjanus,carponotatus,1,296.617,5
L1-05,Blenniidae,Plagiotremus,rhinorhynchos,1,64.315,5
L1-05,Pomacentridae,Neopomacentrus,cyanomos,1,57.245,5
L1-05,Scaridae,Scaridae,spp,1,233.699,5
L1-05,Labridae,Thalassoma,lunare,1,70.649,5
L1-05,Pomacentridae,Abudefduf,bengalensis,1,120.459,5
L1-05,Mullidae,Parupeneus,barberinoides,1,149.651,5
L1-05,Labridae,Cheilinus,trilobatus,1,202.068,5
L1-05,Acanthuridae,Acanthurus,grammoptilus,1,264.538,5
L1-05,Pomacentridae,Neopomacentrus,cyanomos,1,62.51,5
L1-05,Acanthuridae,Acanthurus,grammoptilus,1,241.161,5
L1-05,Acanthuridae,Ctenochaetus,striatus,1,170.015,5
L1-05,Lutjanidae,Lutjanus,carponotatus,1,300.751,5
L1-05,Mullidae,Parupeneus,pleurostigma,1,196.143,5
L1-05,Pomacentridae,Abudefduf,bengalensis,1,127.146,5
L1-06,Labridae,Thalassoma,lunare,1,181.527,6
L1-06,Labridae,Thalassoma,lunare,1,145.442,6
L1-06,Pomacentridae,Neopomacentrus,cyanomos,1,68.942,6
L1-06,Caesionidae,Pterocaesio,digramma,1,136.316,6
L1-06,Blenniidae,Plagiotremus,rhinorhynchos,1,60.418,6
L1-06,Labridae,Labroides,dimidiatus,1,68.159,6
L1-06,Pomacentridae,Neopomacentrus,cyanomos,1,63.639,6
L1-06,Caesionidae,Pterocaesio,digramma,1,137.923,6
L1-06,Pomacentridae,Neopomacentrus,cyanomos,1,65.21,6
L1-06,Caesionidae,Pterocaesio,digramma,1,140.725,6
L1-06,Pomacentridae,Neopomacentrus,cyanomos,1,69.242,6
L1-06,Caesionidae,Pterocaesio,digramma,1,139.915,6
L1-06,Apogonidae,Ostorhinchus,aureus,1,91.328,6
L1-06,Pomacentridae,Stegastes,obreptus,1,119.446,6
L1-06,Labridae,Thalassoma,lunare,1,172.55,6
L1-06,Labridae,Thalassoma,lunare,1,131.028,6
L1-06,Mullidae,Parupeneus,spilurus,1,432.215,6
L1-06,Mullidae,Parupeneus,spilurus,1,209.766,6
L1-06,Mullidae,Parupeneus,barberinoides,1,155.061,6
L1-06,Mullidae,Parupeneus,barberinoides,1,140.063,6
L1-06,Caesionidae,Pterocaesio,digramma,1,214.571,6
L1-06,Acanthuridae,Acanthurus,grammoptilus,1,389.707,6
L1-06,Caesionidae,Pterocaesio,digramma,1,123.856,6
L1-06,Mullidae,Parupeneus,spilurus,1,211.63,6
L1-06,Mullidae,Parupeneus,spilurus,1,214.502,6
L1-06,Mullidae,Parupeneus,spilurus,1,298.152,6
L1-06,Labridae,Thalassoma,lunare,1,184.836,6
L1-06,Labridae,Labroides,dimidiatus,1,62.555,6
L1-06,Pomacentridae,Neopomacentrus,cyanomos,1,75.937,6
L1-06,Labridae,Thalassoma,lunare,1,167.77,6
L1-06,Pomacanthidae,Centropyge,tibicen,1,111.122,6
L1-06,Caesionidae,Pterocaesio,digramma,1,134.276,6
L1-06,Caesionidae,Pterocaesio,digramma,1,121.86,6
L1-06,Caesionidae,Pterocaesio,digramma,1,120.068,6
L1-06,Caesionidae,Pterocaesio,digramma,1,140.524,6
L1-06,Caesionidae,Pterocaesio,digramma,1,124.049,6
L1-06,Caesionidae,Pterocaesio,digramma,1,88.207,6
L1-06,Caesionidae,Pterocaesio,digramma,1,131.909,6
L1-06,Caesionidae,Pterocaesio,digramma,1,123.911,6
L1-06,Caesionidae,Pterocaesio,digramma,1,130.35,6
L1-06,Caesionidae,Pterocaesio,digramma,1,104.443,6
L1-06,Caesionidae,Pterocaesio,digramma,1,114.241,6
L1-06,Caesionidae,Pterocaesio,digramma,1,91.353,6
L1-06,Mullidae,Parupeneus,barberinoides,1,142.462,6
L1-06,Mullidae,Parupeneus,barberinoides,1,148.147,6
L1-06,Pomacentridae,Dascyllus,trimaculatus,1,125.705,6
L1-06,Mullidae,Parupeneus,barberinoides,1,125.289,6
L1-06,Balistidae,Sufflamen,fraenatum,1,221.623,6
L1-06,Mullidae,Parupeneus,barberinoides,1,120.82,6
L1-06,Caesionidae,Pterocaesio,digramma,1,159.012,6
L1-06,Caesionidae,Pterocaesio,digramma,1,178.725,6
L1-06,Serranidae,Epinephelus,bilobatus,1,360.542,6
L1-06,Mullidae,Parupeneus,pleurostigma,1,131.751,6
L1-06,Mullidae,Parupeneus,pleurostigma,1,167.017,6
L1-06,Labridae,Coris,caudimacula,1,125.224,6
L1-06,Labridae,Coris,caudimacula,1,153.695,6
L1-06,Serranidae,Pseudanthias,cooperi,1,67.292,6
L1-06,Serranidae,Pseudanthias,cooperi,1,80.127,6
L1-06,Serranidae,Pseudanthias,cooperi,1,77.677,6
L1-06,Serranidae,Pseudanthias,cooperi,1,76.99,6
L2-01,Apogonidae,Ostorhinchus,aureus,1,81.036,1
L2-01,Apogonidae,Ostorhinchus,aureus,1,66.959,1
L2-01,Apogonidae,Ostorhinchus,aureus,1,53.874,1
L2-01,Apogonidae,Ostorhinchus,aureus,1,61.644,1
L2-01,Apogonidae,Ostorhinchus,aureus,1,54.162,1
L2-01,Apogonidae,Ostorhinchus,aureus,1,62.995,1
L2-01,Pomacentridae,Pomacentrus,milleri,1,68.278,1
L2-01,Apogonidae,Ostorhinchus,aureus,1,53.257,1
L2-01,Apogonidae,Ostorhinchus,aureus,1,61.372,1
L2-01,Labridae,Thalassoma,lunare,1,115.089,1
L2-01,Serranidae,Cephalopholis,miniata,1,323.114,1
L2-01,Apogonidae,Pristiapogon,fraenatus,1,63.518,1
L2-01,Pomacentridae,Pomacentrus,milleri,1,82.04,1
L2-01,Pomacentridae,Pomacentrus,milleri,1,40.267,1
L2-01,Labridae,Thalassoma,lunare,1,96.318,1
L2-01,Serranidae,Cephalopholis,miniata,1,208.41,1
L2-01,Acanthuridae,Ctenochaetus,striatus,1,78.08,1
L2-01,Acanthuridae,Ctenochaetus,striatus,1,131.346,1
L2-01,Acanthuridae,Ctenochaetus,striatus,1,208.665,1
L2-01,Pomacentridae,Pomacentrus,milleri,1,46.03,1
L2-01,Labridae,Thalassoma,lunare,1,59.896,1
L2-01,Pomacentridae,Pomacentrus,milleri,1,61.422,1
L2-01,Pomacentridae,Pomacentrus,milleri,1,50.654,1
L2-01,Blenniidae,Plagiotremus,rhinorhynchos,1,33.557,1
L2-01,Pomacentridae,Pomacentrus,milleri,1,55.313,1
L2-01,Labridae,Anampses,geographicus,1,138.265,1
L2-01,Blenniidae,Plagiotremus,rhinorhynchos,1,52.72,1
L2-01,Pomacentridae,Neopomacentrus,cyanomos,1,91.942,1
L2-01,Pomacentridae,Neopomacentrus,cyanomos,1,50.457,1
L2-01,Pomacentridae,Neopomacentrus,cyanomos,1,64.538,1
L2-01,Apogonidae,Ostorhinchus,aureus,1,65.608,1
L2-01,Apogonidae,Ostorhinchus,aureus,1,58.191,1
L2-01,Apogonidae,Ostorhinchus,aureus,1,63.522,1
L2-01,Apogonidae,Ostorhinchus,aureus,1,63.615,1
L2-01,Apogonidae,Ostorhinchus,aureus,1,59.634,1
L2-01,Apogonidae,Ostorhinchus,aureus,1,65.872,1
L2-01,Apogonidae,Ostorhinchus,aureus,1,70.407,1
L2-01,Apogonidae,Ostorhinchus,aureus,1,67.403,1
L2-01,Apogonidae,Ostorhinchus,aureus,1,58.231,1
L2-01,Apogonidae,Ostorhinchus,aureus,1,76.347,1
L2-01,Apogonidae,Ostorhinchus,aureus,1,60.674,1
L2-01,Apogonidae,Ostorhinchus,aureus,1,62.906,1
L2-01,Apogonidae,Ostorhinchus,aureus,1,71.033,1
L2-01,Pomacentridae,Neopomacentrus,cyanomos,1,63.934,1
