"Sample","Family","Genus","Species","Count","Length","Transect"
"L1-02","Caesionidae","Pterocaesio","digramma",1,182.276,2
"L1-02","Acanthuridae","Acanthurus","dussumieri",1,200.414,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,153.485,2
"L1-02","Pomacentridae","Pomacentrus","coelestis",1,61.141,2
"L1-02","Apogonidae","Ostorhinchus","aureus",1,86.651,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,165.914,2
"L1-02","Caesionidae","Caesio","caerulaurea",1,93.204,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,224.099,2
"L1-02","Labridae","Labroides","dimidiatus",1,62.798,2
"L1-02","Apogonidae","Ostorhinchus","aureus",1,68.995,2
"L1-02","Caesionidae","Caesio","caerulaurea",1,106.577,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,165.604,2
"L1-02","Apogonidae","Ostorhinchus","aureus",1,134.629,2
"L1-02","Apogonidae","Ostorhinchus","aureus",1,78.175,2
"L1-02","Apogonidae","Ostorhinchus","aureus",1,100.553,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,186.821,2
"L1-02","Acanthuridae","Acanthurus","grammoptilus",1,250.19,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,129.956,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,149.834,2
"L1-02","Apogonidae","Ostorhinchus","aureus",1,119.668,2
"L1-02","Apogonidae","Ostorhinchus","aureus",1,80.496,2
"L1-02","Apogonidae","Ostorhinchus","aureus",1,87.05,2
"L1-02","Apogonidae","Ostorhinchus","aureus",1,98.888,2
"L1-02","Apogonidae","Ostorhinchus","aureus",1,87.757,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,171.147,2
"L1-02","Pomacentridae","Abudefduf","bengalensis",1,163.72,2
"L1-02","Acanthuridae","Acanthurus","spp",1,119.519,2
"L1-02","Acanthuridae","Acanthurus","spp",1,126.283,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,166.422,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,177.419,2
"L1-02","Labridae","Halichoeres","marginatus",1,100.048,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,157.045,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,191.47,2
"L1-02","Acanthuridae","Acanthurus","spp",1,255.29,2
"L1-02","Acanthuridae","Acanthurus","spp",1,292.253,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,195.116,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,149.108,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,170.948,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,192.339,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,166.565,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,206.907,2
"L1-02","Labridae","Thalassoma","lunare",1,126.55,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,158.847,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,183.17,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,175.208,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,204.674,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,150.498,2
"L1-02","Labridae","Thalassoma","lunare",1,105.028,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,151.439,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,135.14,2
"L1-02","Pomacentridae","Dascyllus","trimaculatus",1,130.825,2
"L1-02","Pomacentridae","Neopomacentrus","filamentosus",1,97.431,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,170.615,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,139.06,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,184.606,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,200.647,2
"L1-02","Mullidae","Parupeneus","barberinoides",1,280.882,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,184.435,2
"L1-02","Labridae","Thalassoma","lunare",1,69.515,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,200.9,2
"L1-02","Labridae","Thalassoma","lunare",1,155.993,2
"L1-02","Pomacentridae","Dascyllus","trimaculatus",1,122.583,2
"L1-02","Labridae","Thalassoma","lunare",1,127.179,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,208.14,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,177.482,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,157.463,2
"L1-02","Pomacentridae","Pomacentrus","coelestis",1,95.88,2
"L1-02","Mullidae","Parupeneus","spilurus",1,152.647,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,164.086,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,188.354,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,144.64,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,206.554,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,174.766,2
"L1-02","Pomacentridae","Pomacentrus","coelestis",1,48.31,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,173.694,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,195.792,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,156.202,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,161.322,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,198.112,2
"L1-02","Pomacentridae","Dascyllus","trimaculatus",1,106.245,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,184.719,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,153.347,2
"L1-02","Pomacentridae","Pomacentrus","nagasakiensis",1,62.036,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,188.636,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,132.437,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,153.58,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,209.844,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,133.453,2
"L1-02","Serranidae","Pseudanthias","cooperi",1,83.366,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,178.325,2
"L1-02","Pomacentridae","Neopomacentrus","cyanomos",1,69.171,2
"L1-02","Pomacentridae","Pomacentrus","nagasakiensis",1,86.231,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,148.204,2
"L1-02","Pomacentridae","Pomacentrus","nagasakiensis",1,59.736,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,154.498,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,142.778,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,142.095,2
"L1-02","Chaetodontidae","Chaetodon","assarius",1,119.974,2
"L1-02","Acanthuridae","Ctenochaetus","striatus",1,120.598,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,178.871,2
"L1-02","Acanthuridae","Ctenochaetus","striatus",1,109.04,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,168.4,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,223.555,2
"L1-02","Serranidae","Epinephelus","bilobatus",1,405.31,2
"L1-02","Pomacentridae","Pomacentrus","coelestis",1,82.413,2
"L1-02","Scaridae","Scarus","schlegeli",1,162.198,2
"L1-02","Nemipteridae","Scolopsis","monogramma",1,301.486,2
"L1-02","Pomacentridae","Pomacentrus","coelestis",1,61.356,2
"L1-02","Serranidae","Pseudanthias","cooperi",1,100.576,2
"L1-02","Serranidae","Pseudanthias","cooperi",1,95.75,2
"L1-02","Serranidae","Pseudanthias","cooperi",1,68.636,2
"L1-02","Serranidae","Pseudanthias","cooperi",1,92.323,2
"L1-02","Acanthuridae","Acanthurus","grammoptilus",1,126.628,2
"L1-02","Lutjanidae","Lutjanus","vitta",1,295.56,2
"L1-02","Labridae","Cheilinus","chlorourus",1,222.151,2
"L1-02","Pomacentridae","Neopomacentrus","cyanomos",1,68.437,2
"L1-02","Labridae","Stethojulis","bandanensis",1,137.976,2
"L1-02","Scaridae","Scarus","ghobban",1,283.424,2
"L1-02","Pomacentridae","Neopomacentrus","cyanomos",1,67.676,2
"L1-02","Labridae","Labroides","dimidiatus",1,66.753,2
"L1-02","Pomacentridae","Pomacentrus","coelestis",1,54.018,2
"L1-02","Labridae","Thalassoma","lunare",1,155.884,2
"L1-02","Labridae","Coris","caudimacula",1,153.981,2
"L1-02","Serranidae","Epinephelus","fasciatus",1,300.162,2
"L1-02","Labridae","Choerodon","schoenleinii",1,384.118,2
"L1-02","Scaridae","Chlorurus","sordidus",1,133.867,2
"L1-02","Pomacentridae","Pomacentrus","nagasakiensis",1,94.388,2
"L1-02","Pomacentridae","Pomacentrus","coelestis",3,65.962,2
"L1-02","Pomacentridae","Pomacentrus","nagasakiensis",1,114.2,2
"L1-02","Labridae","Labroides","dimidiatus",1,63.181,2
"L1-02","Acanthuridae","Acanthurus","grammoptilus",1,136.968,2
"L1-02","Serranidae","Pseudanthias","cooperi",1,104.69,2
"L1-02","Chaetodontidae","Chaetodon","assarius",1,125.119,2
"L1-02","Labridae","Choerodon","schoenleinii",1,337.627,2
"L1-02","Caesionidae","Pterocaesio","digramma",3,212.019,2
"L1-02","Caesionidae","Pterocaesio","digramma",3,144.733,2
"L1-02","Caesionidae","Pterocaesio","digramma",3,172.701,2
"L1-02","Caesionidae","Pterocaesio","digramma",3,161.358,2
"L1-02","Caesionidae","Pterocaesio","digramma",3,147.108,2
"L1-02","Caesionidae","Pterocaesio","digramma",3,165.227,2
"L1-02","Caesionidae","Pterocaesio","digramma",3,176.104,2
"L1-02","Caesionidae","Pterocaesio","digramma",3,178.05,2
"L1-02","Caesionidae","Pterocaesio","digramma",3,159.837,2
"L1-02","Caesionidae","Pterocaesio","digramma",3,190.996,2
"L1-02","Caesionidae","Pterocaesio","digramma",3,164.001,2
"L1-02","Caesionidae","Pterocaesio","digramma",3,188.37,2
"L1-02","Caesionidae","Pterocaesio","digramma",3,172.662,2
"L1-02","Caesionidae","Pterocaesio","digramma",3,186.108,2
"L1-02","Caesionidae","Pterocaesio","digramma",3,156.725,2
"L1-02","Caesionidae","Pterocaesio","digramma",3,156.806,2
"L1-02","Caesionidae","Pterocaesio","digramma",3,174.786,2
"L1-02","Caesionidae","Pterocaesio","digramma",3,165.582,2
"L1-02","Lutjanidae","Lutjanus","russellii",1,311.139,2
"L1-02","Caesionidae","Pterocaesio","digramma",3,146.142,2
"L1-02","Caesionidae","Pterocaesio","digramma",3,140.467,2
"L1-02","Caesionidae","Pterocaesio","digramma",3,153.391,2
"L1-02","Caesionidae","Pterocaesio","digramma",3,170.794,2
"L1-02","Caesionidae","Pterocaesio","digramma",3,186.774,2
"L1-02","Caesionidae","Pterocaesio","digramma",3,170.592,2
"L1-02","Caesionidae","Pterocaesio","digramma",3,177.026,2
"L1-02","Caesionidae","Pterocaesio","digramma",3,177.56,2
"L1-02","Caesionidae","Pterocaesio","digramma",3,192.754,2
"L1-02","Caesionidae","Pterocaesio","digramma",3,173.907,2
"L1-02","Caesionidae","Pterocaesio","digramma",3,141.902,2
"L1-02","Caesionidae","Pterocaesio","digramma",3,179.794,2
"L1-02","Caesionidae","Pterocaesio","digramma",3,160.003,2
"L1-02","Caesionidae","Pterocaesio","digramma",3,178.759,2
"L1-02","Scaridae","Scarus","ghobban",1,315.03,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,158.075,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,171.667,2
"L1-02","Mullidae","Parupeneus","barberinoides",1,95.487,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,168.503,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,181.275,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,158.184,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,130.383,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,121.514,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,175.557,2
"L1-02","Caesionidae","Caesio","caerulaurea",1,96.284,2
"L1-02","Pomacentridae","Pomacentrus","spp",1,80.279,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,180.635,2
"L1-02","Mullidae","Parupeneus","barberinoides",1,106.764,2
"L1-02","Labridae","Macropharyngodon","negrosensis",1,99.303,2
"L1-02","Labridae","Thalassoma","lunare",1,125.406,2
"L1-02","Labridae","Macropharyngodon","negrosensis",1,71.064,2
"L1-02","Pomacentridae","Pomacentrus","coelestis",1,80.094,2
"L1-02","Pomacentridae","Pomacentrus","coelestis",1,87.624,2
"L1-02","Labridae","Coris","caudimacula",1,98.222,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,190.014,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,177.985,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,188.572,2
"L1-02","Labridae","Labroides","dimidiatus",1,69.151,2
"L1-02","Labridae","Coris","caudimacula",1,87.872,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,218.526,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,195.42,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,170.857,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,181.238,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,171.52,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,181.548,2
"L1-02","Labridae","Macropharyngodon","negrosensis",1,64.607,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,175.92,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,178.79,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,149.423,2
"L1-02","Lutjanidae","Lutjanus","carponotatus",1,339.193,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,182.913,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,144.633,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,230.356,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,182.775,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,226.706,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,229.416,2
"L1-02","Labridae","Thalassoma","spp",1,151.785,2
"L1-02","Labridae","Choerodon","cauteroma",1,346.352,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,183.83,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,227.288,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,169.126,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,170.828,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,215.336,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,319.41,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,176.703,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,153.46,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,209.409,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,177.788,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,135.507,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,232.393,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,184.049,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,172.618,2
"L1-02","Serranidae","Pseudanthias","cooperi",1,87.198,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,164.394,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,184.412,2
"L1-02","Chaetodontidae","Chaetodon","assarius",1,96.517,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,158.316,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,206.189,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,202.276,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,221.621,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,208.266,2
"L1-02","Labridae","Macropharyngodon","negrosensis",1,57.567,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,191.073,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,208.359,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,147.86,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,200.207,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,205.68,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,265.624,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,224.994,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,149.508,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,183.634,2
"L1-02","Labridae","Macropharyngodon","negrosensis",1,40.844,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,200.053,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,156.295,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,176.349,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,222.608,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,171.062,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,180.384,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,180.953,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,177.877,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,158.987,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,180.1,2
"L1-02","Labridae","Thalassoma","lunare",1,166.713,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,145.987,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,217.145,2
"L1-02","Pomacentridae","Pomacentrus","coelestis",1,66.109,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,195.682,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,197.655,2
"L1-02","Lutjanidae","Lutjanus","vitta",1,143.207,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,203.507,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,186.694,2
"L1-02","Lutjanidae","Lutjanus","vitta",1,162.615,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,117.785,2
"L1-02","Nemipteridae","Pentapodus","nagasakiensis",1,83.59,2
"L1-02","Lutjanidae","Lutjanus","lutjanus",1,110.236,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,183.361,2
"L1-02","Pomacentridae","Pomacentrus","coelestis",1,52.401,2
"L1-02","Lutjanidae","Lutjanus","lutjanus",1,112.968,2
"L1-02","Lutjanidae","Lutjanus","lutjanus",1,111.397,2
"L1-02","Pomacentridae","Pomacentrus","coelestis",1,79.624,2
"L1-02","Pomacentridae","Pomacentrus","coelestis",1,65.995,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,189.739,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,176.89,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,160.52,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,208.075,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,182.941,2
"L1-02","Pomacentridae","Pomacentrus","coelestis",1,69.055,2
"L1-02","Chaetodontidae","Heniochus","acuminatus",1,225.296,2
"L1-02","Lutjanidae","Lutjanus","carponotatus",1,336.991,2
"L1-02","Serranidae","Pseudanthias","cooperi",1,63.818,2
"L1-02","Chaetodontidae","Heniochus","acuminatus",1,219.57,2
"L1-02","Serranidae","Pseudanthias","cooperi",1,62.288,2
"L1-02","Serranidae","Pseudanthias","cooperi",1,86.953,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,170.256,2
"L1-02","Acanthuridae","Acanthurus","dussumieri",1,346.745,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,178.016,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,201.797,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,180.734,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,152.137,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,240.967,2
"L1-02","Lutjanidae","Lutjanus","carponotatus",1,380.393,2
"L1-02","Lutjanidae","Lutjanus","lutjanus",1,145.212,2
"L1-02","Lutjanidae","Lutjanus","lutjanus",1,101.436,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,282.816,2
"L1-02","Lutjanidae","Lutjanus","lutjanus",1,98.719,2
"L1-02","Lutjanidae","Lutjanus","lutjanus",1,119.17,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,176.806,2
"L1-02","Lutjanidae","Lutjanus","lutjanus",1,96.077,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,158.301,2
"L1-02","Lutjanidae","Lutjanus","lutjanus",1,106.23,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,133.277,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,176.236,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,239.835,2
"L1-02","Pomacentridae","Neopomacentrus","cyanomos",1,68.3,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,181.946,2
"L1-02","Apogonidae","Ostorhinchus","aureus",1,73.87,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,160.418,2
"L1-02","Pomacentridae","Neopomacentrus","cyanomos",1,67.893,2
"L1-02","Serranidae","Pseudanthias","cooperi",1,71.176,2
"L1-02","Caesionidae","Caesio","caerulaurea",1,107.171,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,164.666,2
"L1-02","Acanthuridae","Acanthurus","grammoptilus",1,314.706,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,178.945,2
"L1-02","Apogonidae","Apogon","spp",1,65.535,2
"L1-02","Apogonidae","Ostorhinchus","aureus",1,82.208,2
"L1-02","Apogonidae","Ostorhinchus","aureus",1,88.049,2
"L1-02","Apogonidae","Ostorhinchus","aureus",1,76.15,2
"L1-02","Apogonidae","Ostorhinchus","aureus",1,71.58,2
"L1-02","Apogonidae","Ostorhinchus","aureus",1,73.533,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,175.209,2
"L1-02","Balistidae","Sufflamen","fraenatum",1,301.891,2
"L1-02","Lutjanidae","Lutjanus","carponotatus",1,328.308,2
"L1-02","Lutjanidae","Lutjanus","lutjanus",1,107.875,2
"L1-02","Lutjanidae","Lutjanus","lutjanus",1,100.545,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,192.244,2
"L1-02","Lutjanidae","Lutjanus","carponotatus",1,333.566,2
"L1-02","Apogonidae","Ostorhinchus","aureus",1,76.981,2
"L1-02","Pomacentridae","Pomacentrus","coelestis",1,64.569,2
"L1-02","Apogonidae","Ostorhinchus","aureus",1,83.45,2
"L1-02","Apogonidae","Ostorhinchus","aureus",1,96.803,2
"L1-02","Apogonidae","Ostorhinchus","aureus",1,77.257,2
"L1-02","Lutjanidae","Lutjanus","lutjanus",1,81.073,2
"L1-02","Pomacentridae","Pomacentrus","coelestis",1,68.86,2
"L1-02","Apogonidae","Ostorhinchus","aureus",1,82.116,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,165.074,2
"L1-02","Caesionidae","Pterocaesio","digramma",1,166.271,2
"L1-02","Serranidae","Pseudanthias","cooperi",1,88.108,2
"L1-02","Labridae","Stethojulis","interrupta",1,101.622,2
"L1-02","Pomacentridae","Neopomacentrus","cyanomos",1,59.223,2
"L1-02","Apogonidae","Apogon","spp",1,67.515,2
"L1-02","Apogonidae","Ostorhinchus","aureus",1,75.365,2
"L1-02","Apogonidae","Ostorhinchus","aureus",1,86.192,2
"L1-02","Chaetodontidae","Heniochus","acuminatus",1,218.735,2
"L1-02","Apogonidae","Ostorhinchus","aureus",1,81.78,2
"L1-02","Pomacentridae","Neopomacentrus","cyanomos",1,61.746,2
"L1-02","Apogonidae","Ostorhinchus","aureus",1,112.364,2
"L1-02","Apogonidae","Ostorhinchus","aureus",1,94.765,2
"L1-02","Lutjanidae","Lutjanus","carponotatus",1,341.268,2
"L1-02","Serranidae","Pseudanthias","cooperi",1,101.181,2
"L1-02","Apogonidae","Ostorhinchus","aureus",1,88.711,2
"L1-02","Apogonidae","Taeniamia","fucata",1,79.798,2
"L1-02","Caesionidae","Caesio","caerulaurea",1,93.846,2
"L1-02","Caesionidae","Caesio","caerulaurea",1,106.718,2
"L1-02","Lutjanidae","Lutjanus","quinquelineatus",1,81.843,2
"L1-02","Caesionidae","Caesio","caerulaurea",1,117.185,2
"L1-02","Lutjanidae","Lutjanus","russellii",1,272.48,2
"L1-02","Balistidae","Sufflamen","fraenatum",1,271.139,2
"L1-02","Caesionidae","Caesio","caerulaurea",1,102.09,2
"L1-02","Apogonidae","Apogon","spp",1,79.772,2
"L1-02","Caesionidae","Caesio","caerulaurea",1,106.954,2
"L1-02","Caesionidae","Caesio","caerulaurea",1,111.909,2
"L1-02","Scaridae","Scaridae","spp",1,189.112,2
"L1-02","Caesionidae","Caesio","caerulaurea",1,113.869,2
"L1-02","Caesionidae","Caesio","caerulaurea",1,92.079,2
"L1-02","Caesionidae","Caesio","caerulaurea",1,114.692,2
"L1-02","Caesionidae","Caesio","caerulaurea",1,112.888,2
"L1-02","Caesionidae","Caesio","caerulaurea",1,114.431,2
"L1-02","Caesionidae","Caesio","caerulaurea",1,124.535,2
"L1-02","Caesionidae","Caesio","caerulaurea",1,129.225,2
"L1-02","Labridae","Stethojulis","interrupta",1,108.142,2
"L1-02","Caesionidae","Caesio","caerulaurea",1,120.188,2
"L1-02","Labridae","Anampses","geographicus",1,87.951,2
"L1-02","Apogonidae","Ostorhinchus","aureus",1,116.76,2
"L1-02","Apogonidae","Ostorhinchus","aureus",1,79.813,2
"L1-03","Lutjanidae","Lutjanus","russellii",1,303.609,3
"L1-03","Lutjanidae","Lutjanus","russellii",1,329.471,3
"L1-03","Scaridae","Scaridae","spp",1,245.416,3
"L1-03","Lutjanidae","Lutjanus","quinquelineatus",1,174.899,3
"L1-03","Caesionidae","Pterocaesio","digramma",1,172.28,3
"L1-03","Lutjanidae","Lutjanus","russellii",1,343.204,3
"L1-03","Scaridae","Scarus","ghobban",1,404.07,3
"L1-03","Mullidae","Parupeneus","pleurostigma",1,204.607,3
"L1-03","Caesionidae","Pterocaesio","digramma",1,191.158,3
"L1-03","Lutjanidae","Lutjanus","carponotatus",1,324.014,3
"L1-03","Caesionidae","Pterocaesio","digramma",1,182.624,3
"L1-03","Haemulidae","Plectorhinchus","multivittatus",1,294.511,3
"L1-03","Haemulidae","Plectorhinchus","multivittatus",1,358.534,3
"L1-03","Lutjanidae","Lutjanus","carponotatus",1,300.956,3
"L1-03","Labridae","Thalassoma","lunare",1,90.242,3
"L1-03","Lutjanidae","Lutjanus","quinquelineatus",1,173.406,3
"L1-03","Labridae","Thalassoma","lunare",1,51.1,3
"L1-03","Labridae","Labroides","dimidiatus",1,72.023,3
"L1-03","Pomacentridae","Dascyllus","trimaculatus",1,111.368,3
"L1-03","Pomacentridae","Stegastes","obreptus",1,129.747,3
"L1-03","Lutjanidae","Lutjanus","quinquelineatus",1,182.586,3
"L1-03","Pomacentridae","Dascyllus","trimaculatus",1,123.823,3
"L1-03","Chaetodontidae","Heniochus","acuminatus",1,210.719,3
"L1-03","Chaetodontidae","Heniochus","acuminatus",1,220.317,3
"L1-03","Lutjanidae","Lutjanus","lutjanus",1,110.117,3
"L1-03","Lutjanidae","Lutjanus","lutjanus",1,121.112,3
"L1-03","Scaridae","Scaridae","spp",1,257.341,3
"L1-03","Labridae","Thalassoma","lunare",1,191.074,3
"L1-03","Pomacentridae","Abudefduf","bengalensis",1,182.765,3
"L1-03","Caesionidae","Caesio","caerulaurea",1,132.572,3
"L1-03","Caesionidae","Caesio","caerulaurea",1,101.484,3
"L1-03","Lutjanidae","Lutjanus","lutjanus",1,123.013,3
"L1-03","Caesionidae","Caesio","caerulaurea",1,117.243,3
"L1-03","Caesionidae","Caesio","caerulaurea",1,130.284,3
"L1-03","Lutjanidae","Lutjanus","lutjanus",1,140.273,3
"L1-03","Caesionidae","Caesio","caerulaurea",1,90.613,3
"L1-03","Lutjanidae","Lutjanus","lutjanus",1,111.315,3
"L1-03","Lutjanidae","Lutjanus","lutjanus",1,144.578,3
"L1-03","Lutjanidae","Lutjanus","vitta",1,170.881,3
"L1-03","Lutjanidae","Lutjanus","lutjanus",1,133.67,3
"L1-03","Lutjanidae","Lutjanus","lutjanus",1,110.915,3
"L1-03","Lutjanidae","Lutjanus","quinquelineatus",1,221.975,3
